"Size" "Time"
10296274	599328
5909295	218268
14854982	591012
8286423	482292
6100570	373226
4412069	273800
2498990	151000
5240356	319880
4819262	299546
4488639	280493
4043003	244373
826347	49000
4556536	285306
4701841	292266
4584902	281893
5565601	273737
2355727	113240
1300856	60499
1286759	59794
1772113	84062
2938738	142393
6160158	303464
1458132	68362
808718	35892
1172394	54073
6587534	324832
650964	28003
1902200	90566
831736	37041
3407382	165825
1208902	55902
1394906	65201
2405318	115722
2226640	106788
2494133	120163
2988375	144875
3179085	154409
5128847	251898
4350912	213002
5311710	261041
1363031	63608
2004076	95660
1114341	51173
1363059	63608
6100598	300486
3204147	155663
22754192	1133165
4186873	204800
4248004	207856
2192684	105090
4011935	196048
545929	22752
4468999	218906
1194309	55170
3226087	156760
3197878	155350
5841565	287529
1924151	91663
2031766	97044
8809503	435931
5016005	246256
3824827	186697
1791974	85054
2808130	135862
1699526	80431
3156604	153286
3628972	176901
3400069	165459
7781862	384548
2655575	128235
1361997	63555
818649	36388
24299601	1210435
3716827	181289
6668620	305658
4539126	199183
8240679	384261
5022925	223373
5006196	222537
3480642	146259
5683817	256417
6680648	306259
6429347	293694
5692690	256862
5080909	226272
2383126	97880
4334798	179200
2065273	84636
4909704	203154
4761110	196963
1736122	70922
2521064	103627
2046458	83853
4661431	192809
2986871	123036
5400597	223608
2550531	104855
2521755	103653
1555565	63399
2019496	82729
4118494	170187
3149308	129802
6053235	250801
6492355	270419
5035359	209711
6226496	259343
4015943	167235
6385751	265978
4865441	202631
4517473	188133
3821575	159137
5729394	238628
6626531	276009
5869176	244453
11455197	477204
6344632	387108
684280	40752
3729592	232452
2725192	165024
1604440	99612
1444888	86436
2957392	177840
2220616	132984
3479104	212472
5441032	339408
4867048	303516
4943656	352368
18559764	456120
10165137	412164
9072427	440244
19139382	784260
18024550	885636
18321380	763297
16628020	692741
5692960	237113
11331637	472058
8561197	356623
17063741	710896
9032201	376241
7253537	302132
6546392	272666
5563370	231706
6635464	276375
8404080	350066
16129160	671947
10849688	451970
8015264	333871
10907959	454400
9126263	380160
5081258	211617
1222866	50860
4966318	206837
5075402	211382
5318034	221492
4918663	204852
5953746	247980
5322414	221675
7533625	313808
4517429	188133
4655358	193880
5976320	248920
1785229	74292
4104469	163944
5350809	215875
4511364	180897
3517026	139467
4357124	174471
4299456	172068
4755235	191059
4034239	161018
4725780	189831
4491297	180062
4331427	173400
4569034	183301
4214199	168515
4747077	190720
4343345	173897
4654919	186880
4542721	182204
4553979	182674
4689408	188316
4311349	172564
4314484	172695
4200398	167941
4041783	161332
4500774	180453
3836130	152764
4093195	163474
4706962	189048
3611076	143386
3931433	156734
3792880	150961
4238042	169508
4432985	177632
5333902	215170
4295682	171911
4496345	180271
3525808	139833
4417928	177005
4201662	167993
4409800	176666
4650538	186697
4656168	186932
4580962	183797
4454320	178520
4789088	192470
4576550	183614
4023585	160574
4508837	180793
4217938	168672
4760894	191294
4797855	192835
6194525	258011
7299838	304065
10704112	445910
8807008	366863
4424690	184267
4677390	194795
5091127	212035
5048484	210259
7907321	329377
4879227	203206
4788313	199418
5560731	231601
7033408	292963
4201494	174968
3543887	215040
6825272	248267
3240494	121573
3128755	194324
7320894	182961
7746292	189440
7216217	264437
4920424	307382
5228275	261407
4471694	186226
3489892	145319
5250340	218671
4261036	177449
4761342	198295
5687941	236904
3718726	154853
4469794	186148
6083551	253387
3893029	162115
4461651	185808
6056578	252264
3958863	164858
4509948	187820
5738730	239020
6114263	254667
7020808	292440
6879761	286563
6926142	288496
5915680	245655
7186481	298605
5398460	224104
4282501	177606
6151419	255477
3755881	155663
6120068	254171
5501897	228414
5137648	213237
5033587	208901
5456153	226507
3686311	152764
7467370	310308
6032913	250540
6869254	285387
3781578	156734
12102288	503066
7987030	331598
11919820	495464
3298829	98795
5757681	252473
4590315	179513
3996403	142393
2064584	21655
3077723	84976
2481711	47725
2059988	21368
2889630	73221
2969466	78210
2919319	75075
2176598	28656
4686031	185495
4986540	204277
3556703	114912
4958966	202553
2867480	71836
4369217	165694
2864984	71680
6046073	270497
2735405	63582
3713021	124682
3107816	86857
2802702	67787
2110146	24502
3614807	118543
3023391	81580
4433588	169717
2090504	23275
4425234	169195
3435070	107311
2853694	70974
4181972	153991
2642202	57756
2520993	156891
3544147	220839
3730989	232515
3226921	201012
3499425	218044
4295223	267781
2879597	179304
3901094	243147
3441750	214439
2951067	183771
3985096	248398
1551094	110027
2102603	149420
1419083	100597
1974227	140251
1521103	107885
1769439	125622
1473204	104463
1880244	133537
1647284	116897
2715912	193227
1648019	116950
1599380	113475
2094555	148845
1517454	107624
2256567	160417
1269508	89913
2429546	172773
2435036	173165
2640933	187872
5505540	274050
4719264	234736
3435607	170553
5337861	265665
3775215	187533
5049448	251245
3815405	189544
5529550	275252
6578142	327680
6296021	313573
4555758	226560
5705656	284055
4642478	230896
3888047	193175
5504324	275095
4583236	229041
4821999	240979
4878936	243826
6368442	318302
4393587	219559
6117162	305737
5152175	257488
4618230	230791
5277561	263758
4619279	230844
5193973	259578
4679349	233848
4827800	212950
8493127	212062
3461857	127738
3407872	212297
3853919	240744
4216082	263497
5929632	211748
6826994	247144
6895957	250017
6863355	248659
5594828	222328
5597955	222458
5264468	208561
6454401	258142
2196847	80744
6745482	243748
4215784	138344
6443926	231183
4690162	184633
10752662	437237
6245822	222928
3855924	123350
5633294	197407
6477817	255973
8248224	342883
5871500	243853
6625078	275252
7659524	318354
7443230	309342
5609435	232933
6455184	268173
7633199	317257
7998706	332486
7915304	328960
5177459	214883
6416915	266527
7606847	316107
5893418	244715
7338515	304927
6831954	283820
6423187	266788
9953476	413884
762093	31660
7525501	313469
5379490	224052
6175694	257227
8825793	367647
4134387	172173
8835187	368039
4216532	175595
2796509	116427
8017643	333975
8674042	361325
5836520	243095
6735555	280555
6703585	279222
9304776	387604
3853399	153991
7676501	313286
4580021	184267
6649555	270497
7340472	299284
3919235	156734
8374271	342360
5399432	218409
4435213	178233
4289767	172173
10937816	449175
3450929	137221
2967547	117080
2570091	100519
9799920	401763
3401394	135157
3348085	132937
4471584	179748
325633	7000
6761009	280424
6326560	262321
8159715	338703
2415719	99369
7811766	324205
6157305	255268
6186743	256496
7040620	292075
6834373	283480
8496522	300146
6246456	206393
6655820	223451
9625647	347193
8681461	307853
10629357	389015
6733560	226690
8826904	313913
8564219	302968
7373671	253361
11024964	405498
11157860	411036
6690935	224914
6677773	224365
5168975	211957
4172149	170422
7224083	297586
4012915	163787
6489935	266997
7988331	329430
4891863	200411
4977124	203964
9014623	372192
4937027	202292
6676793	274782
4737670	193985
7261240	287477
7586731	297142
8457832	328254
7658891	295079
8085898	311353
6768760	274233
7468255	288522
7911323	285387
8387265	332173
6836461	265142
6196599	239046
7629388	301949
6984017	250749
2435995	83017
7802764	281443
10260534	368013
8555345	302001
7919084	293929
12075867	440293
9984134	370285
6552134	240195
12047248	461008
11549584	426762
11863652	438752
9902991	362004
16219586	571376
5555209	230896
8464839	352130
6980240	290272
3439294	142733
4631731	192417
7033525	292493
7560787	314462
5579032	231888
7463612	310413
5472455	227448
7337606	305162
4649283	193149
5654271	235023
5367136	223059
7114407	295862
6818494	283533
38393313	1598876
13140821	546690
9628073	400326
8118431	337423
9058219	376581
7977991	331572
8139753	338311
5955653	245995
1192593	48352
6891304	284786
4992258	206053
5311712	219297
6270669	259056
5772311	238393
3633844	149733
9168078	381910
8198195	341498
10707201	446040
10206906	425195
8916674	371435
12855105	535536
16052488	668760
6481666	269975
9081579	378305
3314700	135627
1573096	63059
6793616	280581
2952362	120528
2292184	93022
7079494	292493
4525984	186096
7230583	298788
5009355	206236
3487141	142811
2030131	82102
3996850	164048
3508457	143699
4982389	205113
5018124	206602
9367210	387813
3900920	160052
6973783	290481
6170672	257018
8399093	209397
4924753	202919
5644368	213995
529276	12000
465770	10559
3298095	137325
7195768	299728
7655313	318876
5453505	227134
6464757	269270
6505509	270968
1115720	46393
6105525	254302
5990174	249495
10452104	435408
7091627	206146
39026732	221239
5526482	229120
7956438	330370
8925067	370729
14434605	600293
3317103	137064
5798490	240457
7613482	316081
6530765	270968
3917052	162063
2582924	106475
5731915	286589
5219393	260963
4890250	244506
4928389	246413
4810838	240535
4956601	247823
4751801	237583
4314511	215719
4654103	232698
5026087	251297
4411164	220551
5601303	280058
6462821	323134
6469091	323448
5385009	269244
5132666	256626
3055981	190328
1153454	26142
570200	12916
741306	2194
1410280	44016
5577579	338506
3613801	225826
5226404	316800
3139965	189693
6043296	367973
3120450	189586
4702090	285080
5634108	342653
4493890	274666
4016307	243453
5047475	310773
3907896	240760
4457424	269600
3589698	218453
3933822	240133
3791469	230560
3981041	241640
3488528	214853
4520097	186984
5726976	237270
6185890	256391
4738282	196075
4258671	176091
6496838	269348
4607246	190615
5354556	221753
6092472	252499
8726239	362240
5508143	221100
5345785	214334
5750174	231183
5814712	233874
4303757	170919
6315635	254746
4246723	168542
4771451	190406
4123240	163395
5676131	228101
6204686	250122
2363396	90070
1167107	48535
5721866	238315
4646638	193515
6835940	284734
7181328	299128
1347042	56032
6323693	263392
5708661	237766
4237909	176483
5058559	210677
1595938	66403
5888612	245263
7574496	315506
6761932	281652
806618	33515
5563874	231732
2973310	120492
3424909	148140
8046761	436104
5928867	304164
8272661	450072
5029948	247716
3902714	178380
3924459	179532
8586237	471888
4916619	242532
4246272	229320
3944832	180684
8636496	475056
5973650	308628
12527023	718200
4181495	174132
7624030	317570
6169535	256966
8428413	351085
4168957	173609
6501806	270811
4027264	167706
4468630	186096
3207223	133537
4094354	170501
3610351	150334
3805332	158458
4618465	192339
4970171	206994
3530722	147017
3869275	161123
7229669	301139
3764577	156760
4794633	199680
7614607	317178
6327495	263549
10973784	382432
6700538	233769
11770939	412421
5555292	192914
19789538	696920
18009070	633443
6617927	230739
6433865	223164
7172063	250174
10356871	361769
3836494	131761
7056208	247588
4711971	209188
35424371	1218063
19895293	638615
16348980	529737
14044654	453720
23657822	763689
8860790	284708
6651366	203389
6499639	200254
6310559	190772
6572115	207098
6729790	203546
6114874	196205
9286753	298866
7558797	238341
7540931	234971
6029552	182987
5708820	177188
7332523	233743
6773804	213733
61360846	161000
3516241	218383
4396603	274128
3028244	188604
3524357	218462
3174400	198791
5465468	273266
4616863	288417
116320	7262
104105	12747
23118660	113600
6624853	213498
8947857	282749
6345170	210964
8424962	270315
5082659	161802
7284841	240613
8637167	279405
10822164	333818
9151904	296019
7644264	245106
8333525	269400
6100722	203441
8754686	290168
13252936	438726
10011283	327392
8825895	290194
6922267	221492
7473382	236956
9503747	294582
6910151	220630
6584081	210729
7171501	216450
10372352	335673
6257728	202161
10622976	348656
8628200	418680
8527113	413388
8413488	408276
8678884	427500
8430927	402372
8325095	399744
5436721	311327
6588281	375875
6171881	353776
5534079	317936
4771379	277524
5327731	309577
5446933	316133
6265103	363964
14743940	730476
10716408	526320
50051493	2675304
6992213	349492
4386769	219219
3386276	169195
6750316	337397
7972845	398524
2369580	118360
14184240	709093
5027809	251271
5003246	250044
14003473	700055
4283834	214073
6660470	332904
20247789	1012271
10922617	546011
24686458	1234207
10220374	510902
29124863	1038158
18584130	598961
37331411	1380101
17774717	565237
22484376	775444
16321308	543294
20924283	708101
19500299	663536
11449718	384261
6895007	233586
8394259	277106
3829426	122409
3764922	188133
5104472	255111
5032371	251506
3170880	158432
3488527	174315
3396057	169691
3212672	160522
2411249	120450
4226228	211200
4072634	203520
5179701	258873
9340990	466938
3856854	192731
4795688	239673
6282555	314017
4720965	235937
5576231	278700
6497282	324754
4809270	240352
4651480	232463
9682142	483996
7341594	366968
13932294	696502
4170843	208431
26739942	1111457
22507480	935105
22101850	918204
25573359	1062400
8732999	361168
4138980	152267
6768997	261851
5246784	198426
6169655	236878
4538977	168933
5760866	219846
5665590	215875
6822904	264097
7490608	291918
5764017	219977
6521370	251533
6716342	259657
7262385	282409
11909915	476055
4848072	181812
6103177	234109
6037998	231392
12793802	512888
9232163	364486
7911199	309446
7763863	303307
9047841	356806
10109860	401057
6309389	242703
7212152	280320
6680518	258168
2163920	90070
4598968	191529
5558176	231497
4650380	193671
5439059	226533
6488562	270262
3608394	150256
5826511	242677
5981992	249155
4575132	190537
6622094	275826
4024061	167575
4597715	191477
934494	38844
2136155	266971
6312371	262922
3793966	157988
4151929	172904
4872290	202919
7786301	324336
6101715	254145
2972660	123768
5928695	246935
4454118	185495
1479294	61544
39738046	194480
49426295	242560
4421531	184137
8141171	339121
5296744	220604
4701799	195813
5603333	233377
5119948	213237
6230889	259526
8239601	343222
5301142	220786
3822193	159164
6178230	257332
7519869	313234
8456713	210311
6068860	248764
5153568	291400
6483242	179061
8691654	241111
11628547	321289
7621590	206809
6464938	175523
8345846	232709
6992827	195207
7028412	193880
6464313	175658
7417241	192728
7524059	192875
9390765	258743
15033802	1877832
7859049	327366
5163212	215040
4861642	202475
7783167	324205
5492336	228754
6467249	269374
7149346	297795
7272218	302915
6961244	289959
7554992	314697
7209525	300303
5045345	210128
4059832	169064
2256756	93936
2006608	83513
2352051	97906
2063032	85864
1920717	79934
1756459	73090
1380923	57443
1791568	74553
1307573	54386
2887459	120215
2221650	92473
1807870	75232
2003475	83382
2310675	96182
1280615	53263
1427945	59402
2082469	86674
1807870	75232
1234848	51356
1152092	47908
2842319	118334
1216040	50573
2501891	104150
2176510	90592
1436722	59768
1467442	61048
4615302	192208
2881189	119954
1084383	45087
2636683	109766
4051684	168724
1809124	75284
1715710	71392
2126982	88528
2219142	92368
2998427	124839
1687498	70217
1253656	52140
1950185	81162
1534525	63843
2263028	94197
6362580	265012
1298796	54021
2029180	84453
2903132	120868
1445500	60133
1680602	69929
909467	37799
1101937	45818
7198917	299859
6966639	196815
5210299	182465
5781715	185312
3521653	108930
4254746	115696
6825303	181629
7166931	195056
4864338	142132
4234268	114494
9235705	265377
7355358	205348
5825600	200881
7020745	204956
3790320	132388
8838026	235493
14355785	474357
300937837	236000
2363808	169691
8652678	212035
11283791	277812
9028726	221440
11282229	277776
6434223	156577
8805036	215849
7662939	187297
9179166	225201
9191510	225515
6362279	154775
9841752	241763
10841644	266762
8665015	212349
8309604	203467
7691226	188003
8988998	220447
8348522	204434
8702442	213289
3186228	189775
5939206	358096
3743720	224349
4597909	275967
2603233	152251
2763392	163954
8564276	232045
6914114	210860
5558950	181733
6741633	216711
7981914	260179
7208851	236564
7095365	221753
5293376	179565
9832288	283715
7411855	210729
8835113	262713
5208569	160052
8650856	244375
7772714	264385
4047100	118177
6034330	190928
4456968	141714
4055268	240013
2169177	121861
3031950	175908
3605742	211853
4750407	283559
3262968	190380
3762951	221701
3582390	210390
3482727	204146
3583641	210468
4476855	266422
4019406	237766
2881830	166504
3879711	229015
4623639	275617
3396408	198739
2776746	159555
4923879	294426
4570263	272274
3453537	202318
7025212	240796
4256258	137665
8547525	315350
5732134	196780
5581291	191111
7126134	272404
8921209	315297
9640241	223137
11321483	265168
9977777	231575
6650831	148401
7396854	167053
11032045	257933
8950628	205897
6527485	145319
9366491	216293
10197200	237061
8569269	196362
8096978	184555
10697716	249573
7405230	167262
9069748	208875
9188891	211853
40102744	1377071
14271832	500662
16826897	565681
16783703	570906
15492993	516022
25333135	869564
6747945	226977
9236987	306259
14615593	487471
16412487	550373
11923478	396956
7589982	250566
8152605	271307
14628172	485903
5447689	181603
11832055	392333
10754368	362893
1099545	36179
20912360	698017
6461919	201560
6855236	219820
7572004	249495
9156330	293825
7260381	231131
7014142	227683
7223957	240561
8162148	273345
4268493	140173
9137195	297090
12259568	355918
8803669	249077
10146876	307043
9883283	287242
10052598	291317
6713788	197198
9057011	268277
14266079	417280
4509562	138919
9978887	305972
6902927	207229
6450028	189857
9069540	282096
5845161	179382
8172016	256574
9587490	299128
10497251	325355
8242273	244192
7875063	252734
7216666	229120
11358759	344816
7060402	215040
7981950	245263
11401394	351686
7858876	249234
5332236	169743
9685806	393804
8615846	334476
8065630	283356
7165606	318924
6676162	291564
6481082	244764
9258030	394524
7832447	280980
8465471	347184
14087941	585000
7482409	298008
8247285	295596
13439441	539172
7955425	365040
8704761	351252
9842309	393588
9403981	357228
8493365	366084
8152477	303444
8307659	290340
7714563	326844
10672950	457416
8159506	280548
8457470	343368
5933972	236520
11145464	496296
9321600	417636
6281015	216144
10124835	488232
7015259	246672
9773589	343548
10543033	374940
9296321	374616
8272913	352260
7811813	324972
10738193	448092
10022369	395244
10446201	442080
12973609	510228
6411271	260964
10401010	392652
10274054	418968
12151682	464292
11619578	509256
8041397	302256
8918449	348156
8834641	360324
6014453	214056
8005477	362916
8620298	303192
6753546	263340
8470970	328968
9748302	387324
5843298	230724
8612154	338220
7101058	285084
12854274	499788
10023958	422712
5798856	231768
7336552	288792
10008127	357336
10493551	364716
9472211	374724
9634303	394272
8978959	367308
11809371	441576
10111179	410328
6688863	262872
13459047	521712
1475477	51192
7425845	324288
7934281	299268
9078401	332640
8408945	328788
8315097	312480
8968633	347472
6351237	229536
8330085	318708
10855035	434052
8976647	370008
118333928	1764600
49827349	2943000
4407103	180767
1385241	54857
5795759	238628
1016014	39471
7122990	293929
3228491	131657
1160782	45505
4331857	177632
1982768	79751
4721821	193880
1598422	63738
1675545	66951
1580221	62981
1555150	61936
2867968	116636
2501884	101381
7055912	291134
1098733	42919
1417282	56189
6312988	260179
1997175	80352
1634783	65253
3526256	144065
6647776	274128
3225940	131552
8854012	366053
11415830	472790
1083212	42266
1305155	51513
4927454	202448
1555152	61936
1101288	43023
1694972	67761
2560194	103810
5667218	233273
2928775	119170
1378977	54595
3471114	141766
9001912	372218
1585873	63216
2651681	107624
3864794	158171
3230328	131735
1641034	65515
3434095	140225
1345764	53211
454864	16091
1726303	69067
6963758	287294
2548847	103340
1525043	60682
9599430	397113
1725050	69015
3812758	156003
1479294	58775
1045464	40698
9660223	399647
4988927	205008
2030373	81737
4618369	189570
3488630	142497
2278011	92055
3760779	153835
2899956	117968
8531725	352626
3647242	149106
2983949	121469
8387567	346618
8865513	257106
41530452	2594988
4966400	170762
51482271	1690148
29105241	893100
32794768	1045524
5073697	211304
1525225	63451
1930855	80352
7332559	305423
5054889	210520
4577790	190641
1815489	75546
1118334	46497
4990942	207856
1665023	69276
2697600	112300
2826125	117655
3843019	160026
5143908	214230
4252417	177084
2010468	83670
4836709	201430
9287957	386899
2872513	119588
5074965	211356
5006609	208509
6098101	253988
2961528	123297
4172172	173740
9023433	375875
5551247	231209
5353141	222955
5180730	215771
5029008	209449
4899871	204068
5934931	247196
5759397	239882
4516178	188081
5222727	217521
6091673	253727
7832691	326269
5024620	209266
8124849	338442
7207028	300199
9980586	415764
4587670	191059
5137493	213968
8581885	357485
1851079	77035
3234719	134687
5197050	216450
5761299	239960
5765655	240143
6089178	253622
7148091	297743
5889192	245289
9347956	394632
32543148	1016972
8619469	359053
8708503	362762
9038892	376528
8438284	351503
7920437	329926
9146734	381022
9872098	411245
5488542	228597
7563078	315036
9569289	398628
6490389	270341
6966879	290194
9774363	278719
7240866	301609
3471093	144535
4894860	203859
4990782	207856
4566982	190197
7373158	307121
3019705	125727
5179493	215719
8538630	355683
3969502	165302
4491114	187036
2903707	120894
5607062	233534
3961364	164963
4684845	195108
4793303	199627
9709093	404453
9065230	377626
8391272	349544
7817642	325642
9337322	388963
12826241	534334
13252557	552097
1355842	51957
1338896	51252
3447942	139128
1783387	69773
3984581	161488
1700639	66324
2434788	96914
3659830	147957
1292506	49319
2332607	92656
3676758	148662
3419083	137926
1757064	68675
5308770	216659
1508795	58331
3145744	126537
2084330	82311
4128791	167497
2258632	89573
1115072	41926
5011521	204277
4016603	162821
1380288	52976
2294988	91088
2415982	96130
1584670	61492
33086080	1033938
37671195	3139082
3326024	237564
12748	3186
22029962	286955
21710532	279061
14293089	497763
2976293	101433
1982739	66429
10370650	362684
2314347	78628
951863	29962
6181399	215745
9819521	339017
2905508	99500
12256093	433057
1877171	61727
2005628	67761
1777568	58671
1712084	56241
6754061	235937
941267	28212
1376075	45113
1832071	60760
19035554	673933
671140	19931
4652910	162194
1116281	35004
2960410	101590
3882306	133694
420535	11232
1617047	53864
1744159	57913
1444417	47490
14264579	501028
2530279	84035
10567069	371670
957061	29910
1452956	48091
1090308	34821
1463118	48483
4106763	141635
10094059	355735
1288161	41116
5645873	192417
9814093	343536
3111644	104359
8516611	294896
5111292	178259
11595230	409286
954689	29440
4332852	149263
1463591	48404
7588750	263053
529268	14915
1142666	36806
2865585	96574
9181315	320757
1104338	35030
1694048	56476
8907229	313364
2068652	68884
1808271	59637
6985442	243487
2694438	91428
2118722	71836
762291	22987
3568227	121887
7158901	248816
1013197	32391
5690794	197459
5307102	147360
10563564	301432
1757364	142001
27920007	1744296
1832493	76251
1083232	45035
1860621	77426
1134708	47177
2281369	94955
3540901	147435
1977925	82311
2021130	84114
3048045	126902
1409241	58618
1299530	54047
1019370	42370
1073906	44643
1384165	57573
1662601	69172
1806723	75180
2910222	121155
2157869	89808
7338179	305658
6536320	272248
4377140	182282
1078844	44852
1898878	79020
1996051	83069
1317803	54804
1690105	70321
1491371	62040
1573495	65462
1956618	81423
2135950	88894
1630621	67840
1050001	43650
2166057	90148
2449958	101982
2239932	93231
4112009	171232
4753173	197955
6514243	271333
8195691	341394
4113692	171311
5271024	219533
7753699	322977
6081031	253283
8395054	349701
4894865	203859
8628908	359444
6239642	259892
4817123	200620
9527082	283402
7530094	209475
10376338	321044
10599229	310543
10583103	316760
9117247	290560
10040994	317727
10841338	340271
10196431	295053
8401458	248894
8675470	261903
8010399	250070
7258643	223111
6885496	214073
9695741	290899
6074352	196519
9492846	302497
9003791	273711
11019627	344215
9267949	294974
11324397	367568
13402389	418220
12102771	370128
7007101	218932
5895241	183484
3859539	122906
20656664	696685
22167160	706977
13846252	460747
9146832	302759
8798217	282592
11650705	323840
35113269	1192724
57311898	1964800
28677844	984894
18356879	620016
12187486	412447
16127167	550739
12923458	455262
2711227	169560
43962908	1479235
27970988	888137
13468310	420336
19147893	629681
13800626	1724808
308806	3500
953258	10807
359274	4072
119923358	249748
22159939	2711462
17142148	2126367
21808468	2721906
14676607	1818174
50130457	249748
3559567	148218
7460343	310752
5490527	228675
6110569	254511
4294307	178834
6135004	255529
4392764	182935
8060347	335751
7172601	298762
5463565	227552
8632370	273423
6185243	197564
8408293	268042
6504127	197224
8714504	275931
5933927	182230
10579159	347454
6502556	203702
6667295	210860
11053453	341368
6741744	208535
10756278	382014
10162661	348238
5747393	199967
6143083	206027
5164254	178259
8495203	300591
2249702	75493
6802539	237165
4288616	150857
8241043	285152
3582832	121913
6503351	227604
6921274	244819
4607536	156995
5953072	204826
5196944	182935
3536772	123898
2975382	104960
178425416	3194895
56530937	3528751
16869951	2108472
8351076	241680
131164	32809
17988136	2247105
26361214	3291924
29956773	3723520
6429994	401737
6224358	388884
5072462	316891
3700720	231157
5103391	318824
5399725	337345
2470249	154253
4601422	287451
7006778	437786
1837041	114677
5754991	359549
16768767	2095824
